uid,uname,category,guard_event_count,guard_count_sum,max_level,is_blacklist,is_510_return,is_broad_return_exclusive,is_window_new,first_seen_text,last_pre_return_text,as_active_count_after_source
336213264,丶可爱小甜心,kg,1,1,3,0,0,0,1,,,0
336221493,吖喔鹅一呜鱼,广义回旋,1,1,3,0,0,1,0,2022-03-27 19:50,2024-01-24 20:59,0
33623091,早睡早起的苯环,黑名单长期观众,1,1,3,1,0,0,0,,,0
336230937,划水天王老混子,kg,1,1,3,0,0,0,1,,,0
336243864,森408,kg,1,1,3,0,0,0,1,,,0
33629283,bili_3289909893,黑名单长期观众,1,1,3,1,0,0,0,,,0
33631964,Diana牌白颜料,广义回旋,1,1,3,0,0,1,0,2025-04-02 20:52,2025-04-02 20:52,0
33634759,重力偷摸零_,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,4
336381392,呆毛は本体,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,8
3364330,这ID好怪,黑名单长期观众,1,1,3,1,0,0,0,,,0
33645411,庸脂丶,kg,1,1,3,0,0,0,1,,,0
336463458,归期未可期_,510回旋,1,1,3,0,1,0,0,2022-03-31 18:40,2022-04-08 19:50,0
33647288,依冰月蓝,kg,1,1,3,0,0,0,1,,,0
336545149,河流在草原之上,kg,1,1,3,0,0,0,1,,,0
336554039,yysy睡觉真爽啊,kg,1,1,3,0,0,0,0,2022-08-26 19:50,2022-08-26 19:50,0
336559436,六弦阁徒_HTT,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,23
336658122,疯狂的小熊5421,黑名单长期观众,1,1,3,1,0,0,0,,,0
336679533,_srl_,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2022-12-11 19:50,0
336708745,AriXianG,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,1
336728851,雪乃小姐的猫猫,kg,1,1,3,0,0,0,1,2026-01-17 19:50,,4
33676577,六川无月,黑名单长期观众,1,1,3,1,0,0,0,,,0
336776514,是逮逮啊,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,5
33688337,Elohim狂三Zafkiel,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,3
33692925,v-Kazan,黑名单长期观众,1,1,3,1,0,0,0,,,0
33693338,更美好的世界之梦,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,3
3371005,AAA吃香菜王哥,黑名单长期观众,1,1,3,1,0,0,0,,,0
3371041,铁腕治军卡里克,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,16
337134800,隙间的眼,广义回旋,1,1,3,0,0,1,0,2022-03-10 18:40,2023-11-23 20:51,44
33713684,学习能力为什么这么弱,黑名单长期观众,1,1,3,1,0,0,0,,,0
3371409,略懂人心的猫,黑名单长期观众,1,1,3,1,0,0,0,,,0
3371777,鹿鹿鹿Ccccc,kg,1,1,3,0,0,0,1,,,0
337213906,瓜皮酱汁,广义回旋,1,1,3,0,0,1,0,2022-03-10 18:40,2023-06-07 20:50,0
33730230,一个配角丶,广义回旋,1,1,3,0,0,1,0,2022-12-11 19:50,2025-03-31 19:51,21
337344071,铁头阿桐慕nado,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,38
33743783,不笑的狐狸,510回旋,1,1,3,0,1,0,0,2022-04-23 19:51,2022-04-23 19:51,28
33749350,御剑舞,kg,1,1,3,0,0,0,1,,,0
3376629,五个魂儿口牙,黑名单长期观众,1,1,3,1,0,0,0,,,0
33774114,如果只能摸黑生存,广义回旋,1,1,3,0,0,1,0,2022-03-10 18:40,2022-12-11 19:50,5
337814943,要抓变态与我黑子何关,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2022-02-04 19:50,0
33782872,WenHin,kg,1,1,3,0,0,0,1,,,0
33786133,树屋里的困困锅,黑名单长期观众,1,1,3,1,0,0,0,,,0
3378795,我一直是碗宝啊,广义回旋,1,1,3,0,0,1,0,2022-04-13 19:49,2022-12-11 19:50,0
33813180,游戏-,黑名单长期观众,1,1,3,1,0,0,0,,,0
338148896,布里蒙达,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,8
33824667,路飞のfans,广义回旋,1,1,3,0,0,1,0,2022-03-10 18:40,2023-03-25 20:50,3
338299862,彩虹野马teriri,kg,1,1,3,0,0,0,1,2026-01-14 20:55,,9
338385222,葡萄芝麻汤汤圆,kg,1,1,3,0,0,0,1,,,0
33838947,洛奇火尔斯,510回旋,1,1,3,0,1,0,0,2022-05-11 19:50,2022-05-11 19:50,21
33839262,子书さん,kg,1,1,3,0,0,0,1,,,0
33843753,日落清铃响,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2025-04-29 13:56,17
33845172,もとおり小玲,广义回旋,1,1,3,0,0,1,0,2022-03-25 19:50,2025-04-19 19:50,0
338522233,Emy丨Emma,kg,1,1,3,0,0,0,1,2026-02-27 11:53,,0
3385644,加摩尔一号,510回旋,1,1,3,0,1,0,0,2022-06-01 21:01,2022-06-01 21:01,0
33903319,渣然,黑名单长期观众,1,1,2,1,0,0,0,,,0
33903776,救世主战龙法师,黑名单长期观众,1,1,3,1,0,0,0,,,0
33908842,若尘_____,广义回旋,1,1,3,0,0,1,0,2022-02-26 19:50,2022-12-11 19:50,0
33913299,白絮lml,黑名单长期观众,1,1,3,1,0,0,0,,,0
33919233,C微笑C,kg,1,1,3,0,0,0,1,,,0
339200186,詩雅晴,黑名单长期观众,1,1,3,1,0,0,0,,,0
339212908,我有一个朋友o,广义回旋,1,1,3,0,0,1,0,2022-04-07 18:40,2022-08-25 21:00,7
33925318,CCkgin,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,1
339265149,火星再生,kg,1,1,3,0,0,0,1,,,0
33929343,凛凛凛凛凛凛rin,黑名单长期观众,1,1,3,1,0,0,0,,,0
33932158,猫反十,kg,1,1,3,0,0,0,1,,,0
33933992,不见山林,kg,1,1,3,0,0,0,1,2025-12-13 23:55,,3
33952231,MeAquaの财布,广义回旋,1,1,3,0,0,1,0,2023-04-27 19:20,2023-04-27 19:20,13
33959825,一只做题的区,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,78
33967309,qzyaaaaa,kg,1,1,3,0,0,0,1,2026-03-10 18:50,,0
33967681,柊离东东,黑名单长期观众,1,1,3,1,0,0,0,,,0
33969196,且敛风翼01,广义回旋,1,1,3,0,0,1,0,2022-05-07 19:50,2024-09-01 11:00,1
33974891,未轉頭時皆夢,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2022-05-07 19:50,0
339817859,shizizhou,kg,1,1,3,0,0,0,1,,,0
33982221,奈落sty,kg,1,1,3,0,0,0,1,2026-01-01 19:57,,3
339857335,我要起飞了hh,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,35
33987954,zqysDr,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,0
33992996,晚了嘉人mua,黑名单长期观众,1,1,3,1,0,0,0,,,0
34012517,善抉,黑名单长期观众,1,1,3,1,0,0,0,,,0
3401587,黛玉今天吃什么,黑名单长期观众,1,1,3,1,0,0,0,,,0
34016914,希望战争少一点,kg,1,1,3,0,0,0,1,,,0
34024313,堂主世界第一可爱,黑名单长期观众,1,1,3,1,0,0,0,,,0
340244490,-空白昵称-,黑名单长期观众,1,1,3,1,0,0,0,,,0
340309069,梧桐苑_,kg,1,1,3,0,0,0,0,2022-03-26 19:50,2022-05-07 19:50,0
340401408,花开时伤情,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
340418319,仓友树,黑名单长期观众,1,1,3,1,0,0,0,,,0
3405193,乃琳我的完美老公,黑名单长期观众,1,1,3,1,0,0,0,,,0
34072242,不愿透露姓名的wy,kg,1,1,3,0,0,0,0,2022-02-04 19:50,2022-05-11 19:50,0
3407300,高浮云今天加班吗,kg,1,1,3,0,0,0,1,,,0
34073760,pafeeeeee,黑名单长期观众,1,1,3,1,0,0,0,,,0
340784367,涸鲤,黑名单长期观众,1,1,3,1,0,0,0,,,0
34078924,回首亦然然,kg,1,1,3,0,0,0,0,2022-03-18 19:50,2022-05-20 19:45,0
340809,玉玊症犯惹,黑名单长期观众,1,1,3,1,0,0,0,,,0
34084387,绯雪今天吃什么,黑名单长期观众,1,1,3,1,0,0,0,,,0
34094959,什么都记不住-,kg,1,1,3,0,0,0,1,2026-01-13 11:53,,2
340972394,人生若只如初见05,广义回旋,1,1,3,0,0,1,0,2022-04-22 19:50,2025-05-03 11:56,45
3411104,艾斯比猫,510回旋,1,1,3,0,1,0,0,2022-02-26 19:50,2022-04-29 19:50,17
341134,bili_341134,kg,1,1,3,0,0,0,1,2025-12-16 17:52,,8
3411433,八尺様-office,kg,1,1,3,0,0,0,1,2026-01-30 11:55,,13
341178197,是南南南风啊,kg,1,1,3,0,0,0,1,2026-01-07 20:51,,26
341182462,滴答雨滴答,kg,1,1,3,0,0,0,1,2026-03-06 19:50,,0
34118972,zxczzzc,kg,1,1,3,0,0,0,1,,,0
341248147,剑舞琴心2577,黑名单长期观众,1,1,3,1,0,0,0,,,0
34133920,烟云拥我入怀,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2022-12-11 19:50,1
341346745,馒头别发面,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,0
3414276,kura_ll,黑名单长期观众,1,1,3,1,0,0,0,,,0
341496295,5Qt5x,黑名单长期观众,1,1,3,1,0,0,0,,,0
341513515,嘉然咩有你我可怎么活,黑名单长期观众,1,1,3,1,0,0,0,,,0
341567589,碌虫,510回旋,1,1,3,0,1,0,0,2022-03-27 19:50,2022-03-31 19:53,61
341593027,抽象二次言,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,11
341615644,说再见吧w,黑名单长期观众,1,1,3,1,0,0,0,,,0
341653381,久島鴎の行李箱,kg,1,1,3,0,0,0,1,2026-02-28 15:20,,0
341672442,Ttoxicx,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,1
34172057,应当牛立希,kg,1,1,3,0,0,0,1,2026-01-16 19:50,,0
34176326,LCC哩哩,黑名单长期观众,1,1,3,1,0,0,0,,,0
341769223,左壹右叁,黑名单长期观众,1,1,3,1,0,0,0,,,0
34183771,特制型骑士,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,15
341849468,我永远喜欢濑名紫阳花,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,54
341874093,实验者001,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,37
34193206,DODECAL,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,15
341978765,Yuki_N_17,黑名单长期观众,1,1,3,1,0,0,0,,,0
34207876,带着A-Soul去远方,黑名单长期观众,1,1,3,1,0,0,0,,,0
34208041,伏花ya,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,18
342188392,喝喝酒擂主,黑名单长期观众,1,1,3,1,0,0,0,,,0
34228646,SevenRyan,kg,1,1,3,0,0,0,1,2026-02-28 15:20,,0
3423219,思诺的手持麦,黑名单长期观众,1,1,3,1,0,0,0,,,0
342337849,冢中枯骨丨袁公路,黑名单长期观众,1,1,3,1,0,0,0,,,0
34236757,牙白啰,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,78
34240630,何偌俣俣,kg,1,1,3,0,0,0,1,2026-01-28 20:50,,0
3424147,--爱吃鱼的鱼,黑名单长期观众,1,1,3,1,0,0,0,,,0
34252367,丶给我一粒药,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,16
342585580,是雨晨哒,kg,1,1,3,0,0,0,1,2026-02-26 20:53,,1
342700342,゚堀京子,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,4
3427128,しゃちこ,广义回旋,1,1,3,0,0,1,0,2024-08-22 19:26,2024-08-22 19:26,0
34280182,回鹘饕,kg,1,1,3,0,0,0,1,,,0
3428427,Genm虾饺cui,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,2
34291588,赚不到钱的晓尘,黑名单长期观众,1,1,3,1,0,0,0,,,0
34294661,哈基米德猜想,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,32
342995,休闲玩家匕力儿,kg,1,1,3,0,0,0,1,2026-02-25 14:23,,2
343055507,荡秋千荡到高压线,kg,1,1,3,0,0,0,0,2022-03-18 19:50,2022-05-11 19:50,0
343107295,最爱拿坡里黄,广义回旋,1,1,3,0,0,1,0,2022-08-25 21:00,2024-09-04 20:58,0
34314719,周远川,广义回旋,1,1,3,0,0,1,0,2023-01-01 19:50,2023-03-16 19:51,1
343207818,Sora的妹妹,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,34
343211072,霜烟墨,kg,1,1,3,0,0,0,1,2026-01-07 20:51,,0
3432564,改名猫猫头爽爽中天选,kg,1,1,3,0,0,0,1,,,0
3433791,骇人鲸肥嘟嘟,kg,1,1,3,0,0,0,1,2026-01-31 22:22,,0
343388986,阿芙乐尔的炮声_1,kg,1,1,3,0,0,0,1,2026-01-30 11:55,,9
34339343,枝江火警,黑名单长期观众,1,1,3,1,0,0,0,,,0
34342253,我要吃肉丶AS,黑名单长期观众,1,1,3,1,0,0,0,,,0
343494793,纸屑不能止泻,黑名单长期观众,1,1,3,1,0,0,0,,,0
343575,熊猫Viva,510回旋,1,1,3,0,1,0,0,2022-05-11 19:50,2022-05-11 19:50,0
34358374,七仓凛,kg,1,1,3,0,0,0,1,2026-02-13 20:51,,19
343586850,祇千珏,kg,1,1,3,0,0,0,1,,,0
343589266,网友贝顺拉,黑名单长期观众,1,1,3,1,0,0,0,,,0
343596153,dgcn93NCQ,kg,1,1,3,0,0,0,1,,,0
343603087,南山不导翁,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,3
343616774,输入新昵称哈哈哈,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2023-01-01 19:50,2
34362461,葵花籽O_o,510回旋,1,1,3,0,1,0,0,2022-03-27 19:50,2022-03-27 19:50,14
3436513,为什么出UR这么难,kg,1,1,3,0,0,0,0,2022-05-11 19:50,2022-05-11 19:50,0
34368279,三月语冰,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,3
34373976,Tomorii3,kg,1,1,3,0,0,0,1,2026-01-18 13:50,,7
3438122,善水天,黑名单长期观众,1,1,3,1,0,0,0,,,0
3438447,来点儿雪碧,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,33
343910579,杏泽叶,kg,1,1,2,0,0,0,1,2026-02-11 17:49,,10
343938352,剩一块了,kg,1,1,3,0,0,0,1,,,0
34414290,椰壳椰椰椰,黑名单长期观众,1,1,3,1,0,0,0,,,0
34416127,霜落丶花开,kg,1,1,3,0,0,0,1,2025-12-18 22:10,,8
344162468,洋葱波瑠卡,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,4
34423646,南山南_山_南山南,kg,1,1,3,0,0,0,0,2022-04-07 18:40,2022-04-27 19:50,0
34425512,Kazusa_201,kg,1,1,3,0,0,0,0,2022-04-23 19:51,2022-12-11 19:50,0
344257444,水水全速前进yosoro,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
344259823,手泐,黑名单长期观众,1,1,3,1,0,0,0,,,0
34427310,Xrelife,广义回旋,1,1,3,0,0,1,0,2022-08-28 19:50,2022-11-18 19:50,14
34434183,慵散的拉菲,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,4
344383609,人联小法师,黑名单长期观众,1,1,3,1,0,0,0,,,0
344427913,井风吹,kg,1,1,3,0,0,0,1,2026-01-13 17:26,,0
344439775,嘴对嘴骑小电驴,黑名单长期观众,1,1,3,1,0,0,0,,,0
344473532,琴间雨叶,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,0
34448654,果汁九号,510回旋,1,1,3,0,1,0,0,2022-03-10 18:40,2022-05-07 19:50,2
34449352,C_Lightshadow,kg,1,1,3,0,0,0,1,2025-12-16 17:52,,20
34449936,至臻小小怪,kg,1,1,3,0,0,0,1,2026-01-29 11:54,,5
34450133,指引灵祈,黑名单长期观众,1,1,3,1,0,0,0,,,0
344520457,Kac-Moody代数,kg,1,1,3,0,0,0,1,,,0
3445464,叉刀口口,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,13
344605345,虚琎,kg,1,1,3,0,0,0,1,2025-12-15 21:00,,15
34463197,咯路up,510回旋,1,1,3,0,1,0,0,2022-04-14 18:42,2022-05-07 19:50,0
344682741,少时暮雪寒霜,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,24
3446994,久远寺爱莉丝,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,0
344767224,我爱你爱的她爱我,黑名单长期观众,1,1,3,1,0,0,0,,,0
34480565,爱吃蘑菇的苏西,黑名单长期观众,1,1,3,1,0,0,0,,,0
344847579,比安卡深痕,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,26
34488645,海鸥丶14,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,39
34491933,Sam丶Fisher,kg,1,1,3,0,0,0,1,2026-01-22 11:53,,0
344934559,荒海埃吉尔,510回旋,1,1,3,0,1,0,0,2022-03-25 19:50,2022-05-07 19:50,8
34494975,支仓_爱理,广义回旋,1,1,3,0,0,1,0,2022-05-07 19:50,2025-04-26 19:50,10
344989,小妖风y,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,8
344992251,着剑破山河,黑名单长期观众,1,1,3,1,0,0,0,,,0
345067398,睡汐汐,kg,1,1,3,0,0,0,1,2025-12-12 08:52,,13
34509993,-The赛_,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,68
345249205,冥泠洛,黑名单长期观众,1,1,3,1,0,0,0,,,0
345251815,MChinaGA_,黑名单长期观众,1,1,3,1,0,0,0,,,0
345288892,eee抑l,510回旋,1,1,2,0,1,0,0,2022-03-18 19:50,2022-06-01 21:01,0
3453057,性感汉堡,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,5
34530833,HAAVK安全总监-德穆兰,510回旋,1,1,3,0,1,0,0,2022-03-18 19:50,2022-04-22 19:50,4
34535856,库叽啪叽,kg,1,1,3,0,0,0,1,2026-03-07 11:55,,0
3454092,以后再改名,黑名单长期观众,1,1,3,1,0,0,0,,,0
34554619,梦中不念秋,kg,1,1,3,0,0,0,1,,,0
34555170,JanannZ,黑名单长期观众,1,1,3,1,0,0,0,,,0
345594635,Shimamuraaa,黑名单长期观众,1,1,3,1,0,0,0,,,0
345598588,浪险研究员,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,0
34561744,Ididntrealize,kg,1,1,3,0,0,0,1,2026-01-01 19:57,,11
345617444,爷fo了,黑名单长期观众,1,1,3,1,0,0,0,,,0
34562145,我就喜欢比比比,黑名单长期观众,1,1,3,1,0,0,0,,,0
345621603,美颜盛世泛人气出村,kg,1,1,3,0,0,0,1,2026-02-25 19:50,,1
345646497,Ka_Sayuki,黑名单长期观众,1,1,3,1,0,0,0,,,0
34564697,真白的颜色乃是真爱,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,16
345670434,GNK48_顶碗人,广义回旋,1,1,3,0,0,1,0,2022-12-11 19:50,2022-12-11 19:50,5
34572243,十分帅气的恶魔,kg,1,1,3,0,0,0,1,,,0
345728415,阿斯顿8848,kg,1,1,3,0,0,0,1,,,0
3457313,あやねるのパンツ,黑名单长期观众,1,1,3,1,0,0,0,,,0
34573316,木昭明,kg,1,1,3,0,0,0,1,2026-02-03 16:53,,6
345742299,睦头睦头木,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,20
34574974,愚者千虑丶丶,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,59
345750703,LoveDiana4ever,kg,1,1,3,0,0,0,1,2026-03-04 22:31,,0
345799634,小芜香蛋,kg,1,1,3,0,0,0,1,,,0
345824673,乌4,kg,1,1,3,0,0,0,1,2026-01-17 12:57,,0
345845987,ava向晚二魔王,kg,1,1,3,0,0,0,0,2024-08-08 20:51,2024-08-08 20:51,0
345848530,y夏夜夜,kg,1,1,3,0,0,0,1,2026-01-30 11:55,,3
34585310,欠债管家哈亚太,黑名单长期观众,1,1,3,1,0,0,0,,,0
34594505,namopuci,黑名单长期观众,1,1,3,1,0,0,0,,,0
345981480,闲很闲ovo,黑名单长期观众,1,1,3,1,0,0,0,,,0
345988754,迷途的灰狼-_-,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2023-03-25 20:50,0
345991793,鸢沢,广义回旋,1,1,3,0,0,1,0,2022-03-27 19:50,2023-05-17 20:51,5
34601647,hair-raising,kg,1,1,3,0,0,0,1,,,0
346082568,Rus1y,kg,1,1,3,0,0,0,1,,,0
34609415,s55a5a,黑名单长期观众,1,1,3,1,0,0,0,,,0
346094292,银花飘来的地方,kg,1,1,3,0,0,0,1,,,0
346147569,了然今天吃什么,黑名单长期观众,1,1,3,1,0,0,0,,,0
34615560,徐烬,黑名单长期观众,1,1,3,1,0,0,0,,,0
3461562884950992,Aragon2,黑名单长期观众,1,1,3,1,0,0,0,,,0
3461563851737406,bili_92579967772,kg,1,1,3,0,0,0,1,2026-02-12 16:50,,1
3461563895777531,什么今天吃然然捏,kg,1,1,3,0,0,0,1,2026-01-13 17:26,,0
3461565160360500,然然今天吃草莓,黑名单长期观众,1,1,3,1,0,0,0,,,0
3461565183428715,克里斯托弗本人,kg,1,1,3,0,0,0,1,2025-12-25 21:02,,3
3461565592373566,木白君星辰,kg,1,1,3,0,0,0,1,,,0
3461565925821192,Ano-Lambda,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,84
3461566347348967,闪flash闪,kg,1,1,3,0,0,0,1,2026-01-30 11:55,,0
3461567106517269,逐光之灵,kg,1,1,3,0,0,0,1,2025-12-25 21:02,,79
3461567200889786,炫18060,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,4
3461567632902659,澗秋,kg,1,1,3,0,0,0,1,2026-02-21 21:00,,16
3461568303991199,喻武波official,kg,1,1,3,0,0,0,1,2025-12-10 14:55,,60
3461568322865542,WCT502,广义回旋,1,1,3,0,0,1,0,2024-08-17 13:00,2024-08-17 13:00,9
3461569440647570,愿有佳曦,kg,1,1,3,0,0,0,1,,,0
3461571468593523,疏影浮茶,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,76
3461571541993645,ylikcul-,kg,1,1,3,0,0,0,1,,,0
3461572477323829,-_朝汐_-,黑名单长期观众,1,1,3,1,0,0,0,,,0
3461573282629862,番长今天吃什么,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,66
3461574155045557,风影行随ovo,kg,1,1,3,0,0,0,1,2025-12-21 16:54,,46
3461574224250997,浮生若梦fus,kg,1,1,3,0,0,0,1,2025-12-16 17:52,,105
3461575300090810,日啖舰娘五百只,kg,1,1,3,0,0,0,1,2025-12-17 17:56,,6
3461575962790189,知足滇宝,kg,1,1,3,0,0,0,1,,,0
3461578089302600,伊利斯の猫,kg,1,1,3,0,0,0,1,,,0
3461580016584917,嘉生饭,黑名单长期观众,1,1,3,1,0,0,0,,,0
3461580442306716,ClearRikka,kg,1,1,3,0,0,0,1,,,0
3461580746393980,贾心米唐,黑名单长期观众,1,1,3,1,0,0,0,,,0
3461581421676619,然gachi-,kg,1,1,3,0,0,0,0,2022-12-11 19:50,2022-12-11 19:50,0
3461582300384173,ominous_mascot,kg,1,1,3,0,0,0,1,2026-01-07 11:53,,13
3461582837254534,゙嘉然今天吃什么,黑名单长期观众,1,1,3,1,0,0,0,,,0
34618553,厕所保洁叔叔,kg,1,1,3,0,0,0,1,2026-02-14 21:05,,2
34618857,Akkikolu,kg,1,1,3,0,0,0,0,2022-03-26 19:50,2025-05-29 22:25,0
34619459,别丢蕾姆啊喂,广义回旋,1,1,3,0,0,1,0,2022-02-04 19:50,2023-06-07 20:50,26
346228353,费城后卫乔尔恩比德,广义回旋,1,1,3,0,0,1,0,2022-04-07 18:40,2024-08-30 19:51,29
346283849,真的球球了欧一下吧,kg,1,1,3,0,0,0,1,2025-12-20 19:50,,64
346295635,诶嘿_Owo,黑名单长期观众,1,1,3,1,0,0,0,,,0
34630532,Fish_yuyu_,黑名单长期观众,1,1,3,1,0,0,0,,,0
346319329,子瓜独白勺我,kg,1,1,3,0,0,0,1,,,0
346323054,华为RNG战狼2,广义回旋,1,1,3,0,0,1,0,2024-05-09 20:52,2025-04-12 11:57,0
34633982,丶leisure,kg,1,1,3,0,0,0,1,2025-12-09 13:55,,48
34640895,苦距离,广义回旋,1,1,3,0,0,1,0,2023-03-25 20:50,2023-11-10 19:50,7
34642595,瑞士的树,kg,1,1,3,0,0,0,1,,,0
3465547,曾经101战喧天地,黑名单长期观众,1,1,3,1,0,0,0,,,0
346563686,叉哒卟溜,黑名单长期观众,1,1,3,1,0,0,0,,,0
34656502,月缺越圆,黑名单长期观众,1,1,3,1,0,0,0,,,0
34663730,乏月真耀,广义回旋,1,1,3,0,0,1,0,2022-02-26 19:50,2023-01-05 19:50,51
346650197,るる自宅警备队骨干,黑名单长期观众,1,1,3,1,0,0,0,,,0
34666077,ShokoMakinohara-,广义回旋,1,1,3,0,0,1,0,2022-04-22 19:50,2025-04-26 00:25,1
34666773,假面X,黑名单长期观众,1,1,3,1,0,0,0,,,0
346688838,冷月RPG,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,7
346728620,灬雾,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,45
346738458,方块km,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,48
34674,2X子,黑名单长期观众,1,1,3,1,0,0,0,,,0
34688428,雲中鵲,510回旋,1,1,3,0,1,0,0,2022-03-18 19:50,2022-03-18 19:50,0
347006450,临渊Warm-rain,kg,1,1,3,0,0,0,0,2022-02-26 19:50,2024-08-24 10:50,0
34703449,ylsFriendOfMine,广义回旋,1,1,3,0,0,1,0,2024-06-01 19:50,2024-06-01 19:50,0
34710149,头枕枕头的少年,kg,1,1,3,0,0,0,1,2026-02-26 20:53,,0
34712339,DTuTu,kg,1,1,3,0,0,0,1,2025-12-11 13:54,,21
347146161,有两只大肥猫,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,19
34714827,柳月无声,kg,1,1,3,0,0,0,1,2025-12-18 22:10,,54
34715756,Kuroko882,kg,1,1,3,0,0,0,1,,,0
34719935,跑者云飞,广义回旋,1,1,3,0,0,1,0,2022-08-25 21:00,2025-03-31 19:51,0
34720273,兔女郎法务部主任,kg,1,1,3,0,0,0,1,2026-01-06 07:41,,51
34735261,Deserts-X,黑名单长期观众,1,1,2,1,0,0,0,,,0
347356957,_双向奔赴_,黑名单长期观众,1,1,3,1,0,0,0,,,0
347368776,阳光开朗龙舌兰,黑名单长期观众,1,1,3,1,0,0,0,,,0
347406037,锅里没有鱼吗,黑名单长期观众,1,1,3,1,0,0,0,,,0
347415835,RG64M,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,1
34744109,abbandone1,黑名单长期观众,1,1,3,1,0,0,0,,,0
347446602,乌灵胶囊与内啡肽,黑名单长期观众,1,1,3,1,0,0,0,,,0
347449409,念0207,kg,1,1,3,0,0,0,1,,,0
347458,bandaixss,kg,1,1,3,0,0,0,1,2025-12-24 22:30,,17
3475137,五更乄琉璃,510回旋,1,1,3,0,1,0,0,2022-03-25 19:50,2022-06-01 21:01,4
347516692,沧辰只会咕咕咕,黑名单长期观众,1,1,3,1,0,0,0,,,0
347524838,Rinoaaaaaaaa,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,5
347583,DeeZrh,kg,1,1,3,0,0,0,1,2026-01-03 16:51,,21
34764468,弗洛洛艾池繁,kg,1,1,3,0,0,0,1,2026-01-30 16:53,,18
34767784,某某某P,黑名单长期观众,1,1,3,1,0,0,0,,,0
347690668,瀚宇QAQ,kg,1,1,3,0,0,0,1,2026-02-11 17:49,,2
347738744,千世轻,kg,1,1,2,0,0,0,1,2026-01-18 13:50,,47
347746724,太刀蝦藍莓,kg,1,1,3,0,0,0,1,2025-12-28 17:00,,3
347816149,摆烂术士的重启人生,黑名单长期观众,1,1,3,1,0,0,0,,,0
